LINC00115_NR_024321	58	53	28	43	33	21	46	83	71	37	38
LINC00184_NR_033927	3	8	5	6	2	6	0	15	11	2	2
LINC00260_NR_046213	342	1172	704	1324	1342	793	1144	1285	438	768	681
LINC00272_NR_034131	0	0	0	0	0	0	2	0	0	0	0
LINC00303_NR_027902	0	0	2	0	0	0	0	0	0	0	0
LINC00339_NR_023918	1451	1549	865	2746	1854	1249	822	2042	1175	2328	1146
LINC00339_NR_023919	1664	1732	999	3153	2107	1448	922	2293	1328	2608	1281
LINC00466_NR_038252	0	0	2	0	0	0	0	0	0	0	0
LINC00467_NR_026761	885	1514	590	1221	1051	667	498	545	1034	1026	795
LINC00538_NR_046189	0	0	0	0	0	0	0	0	0	0	0
LINGO4_NM_001004432	0	2	0	0	0	0	0	0	0	0	0
LIX1L_NM_153713	5613	5018	4069	4694	5788	3308	3573	5237	5273	5061	3630
LMNA_NM_005572	236822	333567	313497	460305	392888	312112	371257	369581	283165	280541	283896
LMNA_NM_170707	266249	373695	345258	516282	433690	354336	415130	418579	316775	314202	320471
LMNA_NM_170708	254745	357822	331318	494257	415018	339326	398110	401691	303697	301232	307631
LMO4_NM_006769	24410	11599	11366	18464	17682	15966	8128	8711	22862	19698	6549
LMOD1_NM_012134	9710	4076	7684	57556	1388	2686	2236	4359	10256	18140	2925
LMX1A_NM_001174069	0	0	0	0	0	6	0	0	0	0	0
LMX1A_NM_177398	0	0	0	0	0	6	0	0	0	0	0
LOC100128071_NM_001167676	89	77	23	39	87	45	66	104	77	62	66
LOC100128787_NR_038914	0	0	0	0	0	0	0	0	0	0	0
LOC100129046_NR_034091	1168	856	1340	838	2807	1079	1456	1948	1665	2078	994
LOC100129138_NR_033990	36	56	32	36	47	45	27	35	63	41	34
LOC100129196_NR_034182	55	113	28	71	25	79	76	111	66	44	57
LOC100129269_NR_034126	9	36	19	13	23	15	23	32	29	46	18
LOC100129534_NR_024489	133	103	63	77	58	88	172	128	100	84	94
LOC100129620_NR_033940	0	0	0	0	4	0	0	0	0	0	0
LOC100129924_NM_001242750	24	13	0	13	49	19	13	28	15	6	16
LOC100130000_NR_033189	58	66	50	137	81	83	60	102	120	90	59
LOC100130093_NR_024485	2866	2891	2477	2946	3033	2229	2366	2407	3166	2730	1567
LOC100130093_NR_024486	2465	2501	2231	2600	2717	1923	2060	2127	2827	2381	1388
LOC100130197_NR_038827	1120	1701	889	1150	1362	1142	775	1276	1122	1093	847
LOC100130197_NR_038828	817	1202	622	847	918	856	541	924	799	827	591
LOC100130331_NR_027247	0	1	0	0	0	0	0	1	0	1	0
LOC100130417_NR_026874	188	448	51	147	154	42	146	446	168	17	22
LOC100130557_NR_024567	349	388	278	439	559	358	362	488	334	407	328
LOC100131060_NR_034014	38	29	18	20	62	11	11	20	15	22	24
LOC100131060_NR_034015	31	25	17	15	47	8	11	20	13	19	19
LOC100131234_NR_040073	23	3	2	9	2	7	1	7	13	23	7
LOC100131564_NR_034089	245	780	317	1238	316	451	458	1075	412	317	288
LOC100131825_NR_037870	7	41	0	2	13	17	10	105	1413	27	50
LOC100132062_NR_028325_1	820	1111	538	1013	1018	755	1407	2078	623	671	579
LOC100132111_NR_024237	34	115	4	25	9	25	22	17	27	16	12
LOC100132287_NR_028322	820	1111	538	1013	1018	755	1407	2078	623	671	579
LOC100132774_NR_033827	1160	1660	1198	1421	1312	1306	1138	1148	1588	1299	852
LOC100133331_NR_028327_1	901	1138	566	1035	1064	804	1467	2167	666	706	596
LOC100133331_NR_028327_2	995	1685	790	1972	1368	961	1799	2928	1034	1235	699
LOC100133445_NR_037844	458	965	723	1596	341	703	763	788	608	494	537
LOC100133612_NR_024455	31	49	32	29	38	10	28	26	26	26	6
LOC100286793_NR_027469	756	789	601	964	665	662	379	820	843	1146	653
LOC100287722_NR_037864	769	1042	725	902	1226	836	609	1042	807	915	739
LOC100287814_NR_034037	0	0	0	0	4	1	0	0	0	0	0
LOC100288069_NR_033908	482	315	281	227	226	179	249	544	431	260	162
LOC100288079_NR_038424	0	0	0	0	0	0	2	0	0	0	0
LOC100289178_NR_040077	1209	1785	992	2951	2022	1856	1151	980	1249	1364	977
LOC100289211_NR_038423	0	0	0	0	0	0	0	0	0	0	0
LOC100302401_NR_027982	331	338	376	317	344	208	309	192	355	363	200
LOC100505633_NR_038849	9296	7780	2051	5823	4718	1222	5257	3556	6609	3660	2887
LOC100505666_NR_040772	60	71	42	84	247	69	71	183	72	54	96
LOC100505666_NR_040773	169	201	108	127	259	172	107	221	184	202	133
LOC100505768_NR_038324	0	0	1	0	0	0	0	5	0	0	1
LOC100505795_NR_038072	1790	2640	1517	1008	2003	1896	944	1637	3749	926	1024
LOC100505918_NR_037851	0	0	0	0	0	0	0	0	0	0	0
LOC100506023_NR_037845	299	158	174	150	112	73	107	215	197	269	120
LOC100506046_NR_037605	2791	1771	698	1888	787	1973	1192	1476	2076	3882	2023
LOC100506343_NR_038951	64	128	97	1258	89	131	219	142	53	246	195
LOC100506343_NR_038952	55	101	81	1081	78	105	190	127	44	208	169
LOC100506730_NR_037847	5677	9643	6192	6923	9871	6596	6201	5856	6764	5125	4714
LOC100506795_NR_038426	134	77	60	23	57	45	73	99	152	26	57
LOC100506801_NR_038404	262	777	467	521	812	561	592	672	325	163	255
LOC100506810_NR_038856	4	6	2	3	4	4	0	3	0	6	5
LOC100506963_NR_038280	2444	1884	1459	1976	1970	1403	1439	2248	2036	1874	1596
LOC100507178_NR_037868	1266	920	1056	1100	1383	1022	1100	1504	1092	1235	870
LOC100507423_NR_038403	600	861	463	1056	700	625	749	946	857	822	545
LOC100507564_NR_038953	179	204	155	143	204	149	116	210	198	201	162
LOC100507634_NR_038320	122	165	97	117	100	118	86	119	157	77	99
LOC100527964_NR_037642	63	114	37	70	66	41	110	268	53	36	47
LOC115110_NR_026927	6	40	24	92	5	13	16	12	16	6	15
LOC127841_NR_027022	0	0	0	0	1	0	0	0	0	0	0
LOC148413_NR_015434	2746	4245	2114	2955	3521	2760	1991	2703	2885	2475	1974
LOC148696_NR_026817	0	4	0	3	0	0	11	6	0	0	0
LOC148709_NR_002929	0	13	11	2	27	4	7	10	7	6	9
LOC148824_NR_027309	0	0	1	0	0	0	0	0	16	0	2
LOC149086_NR_034112	0	0	0	0	0	0	0	0	0	0	0
LOC149134_NR_015422	7	20	2	12	15	18	17	81	10	15	11
LOC149373_NM_001256615	0	3	0	3	0	0	0	0	3	0	0
LOC254099_NR_038869	0	0	0	0	0	0	0	0	0	0	0
LOC255654_NR_040002	0	0	0	0	0	0	0	0	0	0	0
LOC284551_NR_027085	0	0	0	0	0	0	0	0	0	0	0
LOC284576_NR_038425	0	0	0	0	0	0	0	1	3	0	1
LOC284578_NR_027086	0	0	0	0	0	0	0	0	0	0	0
LOC284581_NR_046097	316	456	166	432	28	6	2	13	258	446	4
LOC284632_NR_027087	0	0	0	0	0	0	0	0	0	0	0
LOC284648_NR_036490	28	50	41	54	39	95	55	45	54	58	20
LOC284661_NR_027088	0	0	0	0	0	0	0	0	0	0	0
LOC284688_NR_026957	0	14	0	56	1	26	3	6	18	72	3
LOC339442_NR_038928	0	0	0	0	0	0	0	0	0	2	0
LOC339505_NR_033887	0	4	12	14	0	0	0	4	0	9	3
LOC339524_NR_026985	63	75	69	21	201	58	11	27	124	24	3
LOC339524_NR_026986	62	66	61	19	163	50	11	24	113	23	3
LOC339524_NR_026987	62	66	61	19	163	50	11	24	113	23	3
LOC339524_NR_026988	63	67	64	21	170	55	12	21	117	17	3
LOC339524_NR_026989	65	67	157	41	308	61	20	30	140	29	10
LOC339529_NR_033883	0	0	0	0	0	0	2	0	0	0	0
LOC339535_NR_015407	169	30	11	9	1	24	38	937	895	91	51
LOC375010_NR_046228	129	187	7	122	21	59	21	22	208	32	6
LOC388588_NM_001163724	70	36	11	127	0	106	51	44	93	138	66
LOC388630_NM_001194986	2	95	28	179	0	144	22	47	54	75	111
LOC388692_NR_027002	1060	1137	668	1419	456	639	1460	1231	964	709	522
LOC400752_NR_024270	34	50	32	39	52	27	42	50	29	33	17
LOC400794_NR_026744	0	0	0	0	0	0	0	0	0	0	0
LOC401980_NR_036557	9	5	13	8	14	5	8	10	5	21	4
LOC402779_NR_038372	352	376	400	40	808	480	585	721	304	266	507
LOC440563_NM_001136561	3	3	2	2	6	5	3	0	7	4	4
LOC440600_NR_036595	8	9	2	6	16	2	4	12	2	10	11
LOC440700_NR_036683	0	3	2	0	6	2	0	2	0	0	0
LOC440704_NR_033922	0	0	0	0	0	0	0	0	0	0	0
LOC641515_NR_038135	0	0	0	0	0	0	0	0	0	2	0
LOC643441_NR_038846	0	0	0	0	0	0	0	0	0	0	0
LOC643723_NR_038845	39	42	13	76	23	15	36	8	14	18	10
LOC643837_NR_015368	1126	1340	785	1336	1830	996	843	1493	1169	1107	905
LOC644242_NR_036540	26	18	26	119	10	34	6	45	18	31	24
LOC644961_NR_033926	8332	5877	7090	9184	8225	5934	5490	4980	8562	9571	4249
LOC645166_NR_027354	5776	7940	3077	1584	5741	4656	4332	5527	5751	4782	5310
LOC645166_NR_027355	9243	12982	4981	2569	8994	6925	6525	8319	9244	7690	8174
LOC645166_NR_027356	7415	10460	4124	2121	7369	5675	5322	6892	7403	6227	6718
LOC645676_NR_027023	470	613	412	412	526	509	389	487	509	362	295
LOC646268_NR_033946	0	39	0	0	0	0	0	0	0	0	0
LOC646471_NR_024498	1182	1676	1027	1343	1277	1147	1338	1520	1334	1381	812
LOC646626_NR_045484	227	269	236	162	364	207	164	357	221	223	291
LOC646627_NM_001085474	0	0	0	0	0	0	0	0	0	0	0
LOC648740_NR_024438	0	5	2	6	3	0	20	46	0	1	3
LOC649330_NM_001146181	14	8	5	6	11	10	2	11	14	5	9
LOC653160_NR_037869	204	435	176	285	125	201	153	355	267	162	190
LOC653513_NR_037182	12826	14690	17005	18529	11380	10738	6651	10317	11112	9953	4990
LOC653566_NR_027268	10511	13654	10015	12437	14564	10905	7044	11933	11845	12423	8952
LOC728431_NR_038842	538	370	401	457	810	368	521	422	545	305	312
LOC728463_NR_046268	29	14	5	10	23	15	0	16	2	55	1
LOC728716_NR_040065	0	0	2	0	0	0	0	0	0	0	0
LOC728855_NR_024510_1	777	662	454	1356	379	890	447	608	1028	1118	896
LOC728855_NR_024510	1341	1178	723	2176	847	1321	899	1715	1690	2131	1260
LOC728855_NR_024511	1474	1544	817	2355	1065	1514	1121	2285	1960	2360	1398
LOC728875_NR_024584_1	1771	1741	826	2581	1203	1628	1231	2731	2003	2709	1358
LOC728875_NR_024584	1809	1905	974	2731	1336	1793	1377	2904	2301	2817	1607
LOC728989_NR_024442	532	666	447	624	575	1110	683	1254	450	769	487
LOC729041_NR_045483	34	8332	5508	27	14	13	13	15	47	21	5
LOC729059_NM_001242521	2	11	1	2	5	3	0	0	0	0	0
LOC729737_NR_039983	563	675	296	529	642	475	771	1192	369	416	294
LOC729970_NR_033998	560	490	422	765	379	514	411	515	329	489	505
LOC729987_NR_046088	25	5	18	35	3	6	2	14	4	41	5
LOC730102_NR_037167	3180	4944	3273	5133	2581	2626	2830	3874	2845	3028	2749
LOC730159_NM_001195190	0	8	0	0	2	0	0	0	12	4	0
LOC730227_NR_034150	0	0	0	0	0	0	0	0	0	0	0
LOC730227_NR_034151	0	0	0	0	0	0	0	0	0	0	0
LOC731275_NR_029401	187	448	128	376	193	186	309	549	160	169	98
LOR_NM_000427	0	0	0	0	0	0	0	0	0	0	0
LPAR3_NM_012152	0	6	15	21	2	12	12	33	0	17	21
LPGAT1_NM_014873	11391	12238	6799	10463	12595	10207	7711	15360	11815	13426	8422
LPHN2_NM_012302	6406	6614	6737	29411	14439	11583	9549	11809	8616	5770	6834
LPPR4_NM_001166252	351	341	502	5970	512	649	571	1295	264	327	403
LPPR4_NM_014839	379	353	525	6268	530	675	590	1385	277	347	424
LPPR5_NM_001010861	6	0	0	14	7	0	2	1	0	8	2
LPPR5_NM_001037317	6	0	0	14	7	0	2	1	0	8	2
LRIF1_NM_001006945	2620	2892	1683	1787	2271	1844	879	2188	1820	2353	1323
LRIF1_NM_018372	3324	4014	2383	2392	3051	2527	1219	3070	2368	2973	1768
LRIG2_NM_014813	1198	1761	906	1583	1321	779	1435	2278	1207	1189	1170
LRP8_NM_001018054	458	1187	1727	1064	2901	995	874	2747	701	1818	1057
LRP8_NM_004631	471	1220	1776	1099	3017	1027	899	2824	718	1888	1100
LRP8_NM_017522	422	1069	1547	965	2619	920	779	2531	644	1661	976
LRP8_NM_033300	449	1153	1668	1039	2893	990	868	2700	689	1784	1056
LRRC38_NM_001010847	0	0	0	0	10	0	4	6	0	0	0
LRRC39_NM_001256385	315	367	154	306	199	246	182	548	302	325	197
LRRC39_NM_001256386	226	281	128	239	144	187	137	441	207	231	142
LRRC39_NM_001256387	226	280	128	236	144	187	133	434	207	231	142
LRRC39_NM_144620	226	281	128	239	144	187	136	441	207	231	142
LRRC40_NM_017768	4732	4513	3620	3711	6113	4526	1913	5008	4353	6026	4141
LRRC41_NM_006369	27975	36695	25298	31704	31974	28146	25601	32376	33131	27483	21664
LRRC42_NM_001256409	13400	12751	10992	12012	16828	9587	9026	14720	14832	14652	10617
LRRC42_NM_052940	12909	12344	10618	11561	16223	9257	8680	14165	14309	14142	10340
LRRC47_NM_020710	9866	12347	8802	10753	14252	10037	9878	11278	10600	10459	7936
LRRC52_NM_001005214	0	0	0	0	0	0	0	0	0	0	0
LRRC71_NM_144702	26	10	28	28	5	8	13	22	6	29	2
LRRC7_NM_020794	17	2	4	6	0	29	15	0	8	13	5
LRRC8B_NM_001134476	203	180	219	256	285	209	248	393	111	635	456
LRRC8B_NM_015350	202	179	216	256	285	205	236	389	105	635	455
LRRC8C_NM_032270	1107	604	1288	2196	4068	1019	903	1814	585	1233	1168
LRRC8D_NM_001134479	5580	4235	3889	2515	5935	2893	3697	5377	3129	3387	2696
LRRC8D_NM_018103	5573	4234	3890	2514	5935	2892	3695	5378	3124	3389	2696
LRRIQ3_NM_001105659	131	99	21	108	123	49	44	19	15	103	17
LRRN2_NM_006338	4	93	8	0	3	4	15	4	46	1	11
LRRN2_NM_201630	4	89	8	0	3	4	15	4	46	1	11
LSM10_NM_032881	7567	7662	4974	7482	7426	5806	5657	5320	5647	7569	5076
LURAP1_NM_001013615	351	590	416	404	766	343	438	648	389	411	392
LUZP1_NM_001142546	16139	15357	12763	14217	12341	10610	12447	16919	19659	13624	8292
LUZP1_NM_033631	16236	15473	12831	14304	12428	10659	12561	17024	19821	13700	8343
LY9_NM_001033667	0	0	0	0	0	0	0	0	0	0	0
LY9_NM_002348	0	0	0	0	0	0	0	0	0	0	0
LYPLA2_NM_007260	5432	6088	5091	5542	7700	4845	4588	4932	5626	6111	3466
LYPLAL1_NM_138794	3438	3161	1808	2799	1920	2142	1281	2494	2451	3418	2013
LYSMD1_NM_001136543	842	1320	845	971	1186	932	507	723	866	907	602
LYSMD1_NM_212551	990	1607	997	1130	1454	1162	597	904	1014	1075	728
LYST_NM_000081	2299	7427	2685	4851	2689	7332	3334	5675	2670	5723	3931
LZIC_NM_032368	6843	7350	4972	6008	8748	5732	3943	6939	6248	7720	5501
MAB21L3_NM_152367	118	29	6	38	26	45	24	12	54	14	6
MACF1_NM_012090	48987	48703	36436	56580	52694	38683	36772	63206	61166	36557	29598
MAD2L2_NM_001127325	7104	9690	9046	9206	23236	8351	8604	10260	7932	11821	9543
MAD2L2_NM_006341	7383	10013	9312	9512	23923	8633	8909	10588	8222	12197	9807
MAEL_NM_032858	0	4	0	0	0	0	0	2	0	3	0
MAGI3_NM_001142782	1619	2248	1599	1850	3473	1994	1498	3010	1891	1739	1933
MAGI3_NM_152900	1629	2253	1609	1867	3489	1994	1505	3028	1902	1748	1940
MAGOH_NM_002370	10112	8900	6026	6281	10047	7166	2338	6833	8381	10600	6662
MAN1A2_NM_006699	6794	11353	5328	6167	7582	7299	5535	12112	8121	6819	5996
MAN1C1_NM_020379	1288	17644	3287	21772	1350	5856	5304	4285	9034	1771	2069
MANEAL_NM_001031740	171	241	231	474	241	194	197	296	224	281	213
MANEAL_NM_001113482	195	256	252	507	258	202	209	333	251	299	222
MANEAL_NM_152496	161	202	179	397	219	157	179	267	201	233	174
MAP1LC3C_NM_001004343	148	668	58	53	48	73	28	27	290	15	98
MAP3K6_NM_004672	7555	12984	8786	17653	16511	9568	11860	16418	9842	8331	8061
MAP7D1_NM_018067	53216	53101	43428	63716	82581	44189	53805	57272	64452	52548	38650
MAPKAPK2_NM_004759	37216	43707	32828	45210	55465	37378	33320	44135	41336	40979	29357
MAPKAPK2_NM_032960	37099	43552	32694	45085	55207	37280	33201	43933	41223	40888	29234
MARC1_NM_022746	407	139	199	281	530	195	206	200	192	322	263
MARC2_NM_017898	817	1166	684	1798	1279	1093	729	766	891	1059	740
MARCKSL1_NM_023009	7175	3359	2199	652	1400	1834	1221	3344	3828	6022	3294
MARK1_NM_018650	222	89	51	700	366	585	179	40	196	1217	672
MASP2_NM_006610	27	126	30	63	71	41	186	375	40	47	66
MASP2_NM_139208	1	0	0	0	1	0	2	2	0	0	0
MAST2_NM_015112	13643	13050	12157	16565	24474	12351	17012	20174	13336	13516	11324
MATN1_NM_002379	46	72	29	26	14	48	43	59	46	26	55
MCL1_NM_001197320	46025	51949	42738	49782	50643	38252	42999	41019	45614	37769	27221
MCL1_NM_021960	48338	54376	44899	52008	53236	40207	45121	42668	47656	39551	28419
MCL1_NM_182763	43350	48324	39871	46576	47321	36084	40383	38247	42704	35458	25516
MCOLN2_NM_153259	27	19	48	11	20	33	46	61	26	14	68
MCOLN3_NM_001253693	85	86	45	79	30	250	173	211	68	208	471
MCOLN3_NM_018298	91	89	47	89	30	265	195	231	76	228	505
MDM4_NM_001204171	1774	2567	1128	2374	2201	1485	3089	5066	1562	2483	1652
MDM4_NM_001204172	1391	1972	799	1846	1667	1172	2559	4105	1124	1892	1291
MDM4_NM_002393	1838	2672	1179	2456	2310	1527	3198	5246	1640	2585	1694
MDM4_NR_024171	1804	2587	1133	2390	2257	1478	3152	5166	1603	2527	1662
MDS2_NR_027042	0	0	0	2	0	2	1	0	1	0	0
MEAF6_NM_022756	16006	20414	12069	14818	16224	13881	8925	17034	15304	16603	13103
MECR_NM_001024732	8416	6806	5205	6329	9694	6512	5312	5832	8573	9056	4661
MECR_NM_016011	8310	6720	5151	6261	9581	6438	5268	5783	8503	8981	4604
MED18_NM_001127350	3757	5994	3586	4022	5108	4535	2915	3880	3433	4785	2965
MED18_NM_017638	3872	6166	3690	4127	5242	4668	2987	3971	3525	4914	3055
MED8_NM_052877	15882	11643	10951	13078	16095	8863	8849	11257	14349	14441	8770
MED8_NM_201542	15094	11346	10528	12615	16168	8536	8525	11002	14182	13838	8704
MEF2D_NM_005920	15399	11724	10233	16009	10912	10936	13410	14319	17406	14236	9539
MEGF6_NM_001409	5020	27507	6687	2200	36298	21170	33822	47684	7149	14365	7397
METTL11B_NM_001136107	2	0	0	0	0	0	0	0	0	1	0
METTL13_NM_001007239	5987	9942	7327	6720	10036	7899	8133	7495	6661	5848	5542
METTL13_NM_014955	5932	9933	7431	6753	10090	7986	8159	7490	6620	5815	5615
METTL13_NM_015935	6621	10923	8162	7508	11167	8761	9019	8235	7377	6445	6153
METTL18_NM_033418	539	732	598	616	1002	842	264	808	750	985	639
MEX3A_NM_001093725	579	470	184	199	214	169	178	331	310	595	222
MFAP2_NM_001135247	68916	48277	24675	4249	32252	52084	35106	55993	66495	74582	31638
MFAP2_NM_001135248	70814	49424	25334	4357	33035	53367	36076	57330	68169	76590	32450
MFAP2_NM_002403	70932	49499	25377	4363	33080	53449	36154	57427	68275	76717	32499
MFAP2_NM_017459	69034	48352	24718	4255	32297	52166	35184	56090	66601	74709	31687
MFN2_NM_001127660	25292	31222	25292	28198	38837	25373	30962	27218	29998	24734	20831
MFN2_NM_014874	26015	32281	26128	29061	40080	26107	31997	28039	30993	25443	21521
MFSD2A_NM_001136493	1490	188	490	347	572	214	534	854	1546	841	560
MFSD2A_NM_032793	1490	188	490	347	572	214	534	854	1546	841	560
MFSD4_NM_181644	38	31	9	19	20	18	11	44	11	16	12
MGC12982_NR_026878	76	161	151	56	218	84	93	215	69	113	62
MGC27382_NR_027310	6	0	3	0	0	0	0	3	0	0	0
MGC4473_NR_024160	0	0	0	0	0	0	0	2	4	0	0
MGST3_NM_004528	53624	60794	38861	55314	41582	46957	20705	40969	39794	58069	39251
MIA3_NM_198551	12549	18335	9568	17015	15029	17271	9054	20684	14201	11227	9251
MIB2_NM_001170686	10694	9535	5880	12610	7955	8886	9501	10357	10691	6991	8424
MIB2_NM_001170687	10671	9500	5867	12607	7933	8870	9485	10336	10655	6969	8403
MIB2_NM_001170688	10106	8973	5565	11916	7437	8379	8965	9765	10059	6582	7972
MIB2_NM_001170689	9668	8632	5352	11446	7122	8043	8648	9411	9690	6327	7647
MIB2_NM_080875	10708	9547	5892	12644	7977	8911	9528	10383	10712	7002	8442
MIB2_NR_033183	10456	9244	5723	12324	7771	8666	9210	10050	10421	6804	8207
MIER1_NM_001077700	13357	13496	8175	10395	12329	10604	6860	13464	10594	12967	10717
MIER1_NM_001077701	13307	13465	8116	10327	12263	10563	6837	13414	10523	12941	10690
MIER1_NM_001077702	9832	9987	6035	7850	9302	7922	5011	10231	8040	9727	7952
MIER1_NM_001077703	9712	9870	5964	7765	9195	7833	4951	10091	7955	9610	7855
MIER1_NM_001077704	9662	9839	5905	7697	9129	7792	4928	10041	7884	9584	7828
MIER1_NM_001146110	13477	13615	8246	10480	12436	10693	6920	13604	10679	13084	10815
MIER1_NM_001146111	9997	10136	6125	7979	9452	8055	5089	10402	8165	9891	8066
MIER1_NM_001146112	13460	13606	8244	10472	12430	10691	6909	13594	10676	13072	10810
MIER1_NM_001146113	9135	9250	5645	7364	8594	7363	4688	9462	7497	9073	7392
MIER1_NM_020948	13477	13613	8246	10480	12436	10693	6920	13604	10679	13084	10814
MIIP_NM_021933	2642	3253	2742	3379	4260	3189	2839	2989	2982	2948	1970
MINOS1_NM_001032363	20302	21718	15513	21481	21145	15597	9999	13389	18227	20332	16810
MINOS1_NM_001204082	15484	16688	12005	16618	15948	11914	7675	10239	14032	15456	13124
MINOS1_NM_001204083	22018	23797	17156	23702	22749	16893	10728	14408	20071	22050	18945
MINOS1_NR_033757	23679	25290	17951	24887	24915	18232	11639	15655	21230	23817	19438
MINOS1_NR_033758	23701	25305	17987	24907	24942	18247	11638	15640	21263	23837	19441
MIR101-1_NR_029516	3	22	0	2	0	8	1	10	8	0	0
MIR1182_NR_031593	149	200	51	172	41	128	115	116	186	296	134
MIR1231_NR_031599	374	340	204	262	374	231	391	392	373	165	162
MIR1262_NR_031664	218	291	212	775	363	340	300	162	225	261	230
MIR1278_NR_031691	345	387	302	379	335	313	232	369	395	411	265
MIR1295A_NR_031627	0	0	0	0	0	14	4	12	1	16	3
MIR135B_NR_029893	0	0	0	0	0	0	0	0	0	0	0
MIR137HG_NR_046105	111	86	45	87	72	41	49	140	49	93	37
MIR137_NR_029679	8	1	7	10	4	0	5	6	5	5	2
MIR1537_NR_031718	22	19	12	31	13	19	22	17	16	32	20
MIR181A1_NR_029626	0	0	0	0	0	0	0	1	0	0	1
MIR181B1_NR_029612	0	1	0	0	0	0	2	1	0	0	2
MIR186_NR_029707	580	478	384	474	459	395	229	526	462	496	333
MIR190B_NR_030600	0	0	0	0	0	0	0	0	0	1	0
MIR194-1_NR_029711	557	862	546	630	795	651	469	791	755	644	544
MIR1976_NR_031740	0	1	3	0	12	7	2	2	4	7	2
MIR197_NR_029583	3	2	3	5	5	2	1	13	7	6	4
MIR199A2_NR_029618	327	166	79	147	140	110	92	213	300	194	103
MIR200A_NR_029834	0	0	0	0	0	0	0	0	0	0	0
MIR200B_NR_029639	0	0	0	0	0	0	0	0	0	0	0
MIR205HG_NM_001104548	0	0	0	0	0	0	0	0	0	0	0
MIR205_NR_029622	0	0	0	0	0	0	0	0	0	0	0
MIR214_NR_029627	280	181	58	167	114	102	136	455	229	179	109
MIR215_NR_029628	557	862	546	631	799	649	468	786	755	643	544
MIR2682_NR_039604	25	5	10	7	15	9	1	24	9	23	5
MIR29B2_NR_029518	3	6	0	0	0	0	2	3	0	1	0
MIR29C_NR_029832	2	8	0	0	3	0	16	7	1	2	0
MIR30C1_NR_029833	210	262	209	251	289	217	173	241	266	212	182
MIR30E_NR_029846	210	262	209	251	289	217	173	242	266	212	182
MIR3115_NR_036057	301	340	336	259	420	288	277	336	417	349	267
MIR3117_NR_036060	84	22	28	88	15	82	64	50	43	82	0
MIR3119-1_NR_036064	0	0	0	0	0	0	0	0	0	0	0
MIR3119-2_NR_036065	0	0	0	0	0	0	0	0	0	0	0
MIR3120_NR_036066	231	158	53	135	92	87	119	392	199	151	95
MIR3121_NR_036067	884	984	792	1244	1073	1073	623	1134	1041	1197	823
MIR3122_NR_036068	20	24	43	21	320	33	38	51	7	24	59
MIR3123_NR_036069	0	15	8	147	3	25	14	10	0	0	20
MIR3124_NR_036070	3	1	4	3	6	8	11	5	7	2	3
MIR320B1_NR_031564	0	0	0	0	0	0	0	0	0	0	0
MIR320B2_NR_031574	74	56	42	52	91	53	65	57	83	83	69
MIR34A_NR_029610	6	14	2	21	6	14	5	19	21	18	8
MIR3605_NR_037400	897	580	687	1133	731	605	765	802	918	1029	546
MIR3620_NR_037415	5377	5162	4432	5160	6626	4334	3538	4390	4865	4884	3520
MIR3658_NR_037431	626	586	499	489	1205	588	485	686	782	866	578
MIR3659_NR_037432	3	0	0	0	0	0	2	2	7	2	0
MIR3671_NR_037443	3	25	0	4	1	8	2	20	8	2	2
MIR3675_NR_037446_1	4	2	0	2	0	1	0	3	2	2	0
MIR3675_NR_037446_2	18	21	7	72	7	1	38	53	10	14	12
MIR3675_NR_037446	79	187	113	186	56	93	139	204	192	147	82
MIR378F_NR_039615	0	0	0	0	0	0	0	0	0	0	0
MIR3916_NR_037480	8	43	11	53	40	13	36	71	13	21	41
MIR3917_NR_037481	938	427	864	555	3066	620	594	902	478	1008	1334
MIR4251_NR_036215	10	0	0	0	0	2	0	0	2	2	3
MIR4252_NR_036218	0	0	1	0	0	0	0	0	0	0	0
MIR4253_NR_036214	73	38	82	7	59	14	38	37	14	22	31
MIR4254_NR_036216	7	20	5	17	19	16	22	8	7	17	9
MIR4255_NR_036217	0	0	0	0	0	0	0	0	3	0	0
MIR4256_NR_036210	0	2	4	8	0	0	3	2	0	0	1
MIR4257_NR_036211	26	162	20	59	115	52	69	93	19	50	15
MIR4258_NR_036212	147	92	79	90	492	90	78	112	103	168	143
MIR4260_NR_036213	21	57	34	30	53	36	41	34	7	24	14
MIR429_NR_029957	0	0	0	0	0	0	0	0	0	0	0
MIR4417_NR_039612	0	0	0	0	0	0	0	0	0	0	0
MIR4420_NR_039616	0	33	33	101	11	46	13	31	2	20	11
MIR4422_NR_039618	0	0	0	0	0	0	0	0	0	0	0
MIR4423_NR_039619	2	0	0	2	0	2	0	0	0	2	0
MIR4424_NR_039622	0	0	0	0	2	0	2	0	0	0	2
MIR4427_NR_039625	23	56	15	17	29	96	59	20	42	7	29
MIR4632_NR_039775	8	22	26	173	28	17	40	54	10	43	30
MIR4654_NR_039798	0	0	0	0	2	0	0	0	3	0	0
MIR4666A_NR_039812	0	4	0	0	34	1	0	0	0	8	0
MIR4671_NR_039818	0	0	0	0	0	0	0	0	0	0	0
MIR4677_NR_039824	87	113	80	117	140	121	47	98	93	100	119
MIR4684_NR_039832	37	16	27	0	14	0	14	13	4	4	8
MIR4689_NR_039838	0	0	0	0	0	0	0	0	1	0	0
MIR4695_NR_039844	102	235	192	124	181	141	154	136	154	165	93
